NeighbourhoodCode,Year,Month,PropertyCrimesTotal,PropertyCrimesRelPop,PropertyCrimesRelCity,ViolentCrimesTotal,ViolentCrimesRelPop,ViolentCrimesRelCity,BurglariesTotal,BurglariesRelPop,BurglariesRelCity
Belcrum,2022,10,14.0,8.4908,3.3175,1.0,0.9097,4.6875,1.0,0.3032,2.2222
Belcrum,2022,11,28.0,3.6389,1.4218,0.0,0.0,0.0,0.0,0.0,0.0
Belcrum,2022,12,25.0,13.3427,5.2133,2.0,0.3032,1.5625,0.0,0.0,0.0
Biesdonk,2012,1,16.0,1.213,0.4739,0.0,0.0,0.0,2.0,0.6065,4.4444
Biesdonk,2012,2,24.0,8.1876,3.1991,0.0,0.0,0.0,2.0,0.6065,4.4444
Biesdonk,2012,3,19.0,8.1876,3.1991,1.0,1.5162,7.8125,3.0,0.9097,6.6667
Biesdonk,2012,4,28.0,5.1551,2.0142,4.0,0.3032,1.5625,0.0,0.0,0.0
Biesdonk,2012,5,22.0,6.0649,2.3697,0.0,0.0,0.0,3.0,0.9097,6.6667
Biesdonk,2012,6,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2012,7,20.0,0.3032,0.1185,5.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2012,8,18.0,1.213,0.4739,2.0,0.3032,1.5625,0.0,0.0,0.0
Biesdonk,2012,9,25.0,2.4259,0.9479,0.0,0.3032,1.5625,1.0,0.3032,2.2222
Biesdonk,2012,10,18.0,3.3357,1.3033,1.0,1.8195,9.375,1.0,0.3032,2.2222
Biesdonk,2012,11,16.0,5.7616,2.2512,2.0,0.3032,1.5625,1.0,0.3032,2.2222
Biesdonk,2012,12,21.0,7.5811,3.1807,1.0,0.6065,3.5714,3.0,0.9097,5.4545
Biesdonk,2013,1,19.0,4.8519,2.0356,0.0,0.0,0.0,1.0,0.3032,1.8182
Biesdonk,2013,2,26.0,8.7941,3.6896,1.0,0.3032,1.7857,5.0,1.5162,9.0909
Biesdonk,2013,3,27.0,0.9097,0.3817,2.0,0.3032,1.7857,0.0,0.0,0.0
Biesdonk,2013,4,27.0,6.0649,2.5445,1.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2013,5,13.0,10.9168,4.5802,0.0,0.6065,3.5714,0.0,0.0,0.0
Biesdonk,2013,6,25.0,1.8195,0.7634,2.0,0.0,0.0,2.0,0.6065,3.6364
Biesdonk,2013,7,12.0,0.6065,0.2545,0.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2013,8,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2013,9,22.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2013,10,21.0,35.4795,14.8855,0.0,1.5162,8.9286,2.0,0.6065,3.6364
Biesdonk,2013,11,19.0,7.2778,3.0534,2.0,0.6065,3.5714,8.0,2.4259,14.5455
Biesdonk,2013,12,21.0,1.8195,0.7634,0.0,0.0,0.0,4.0,1.213,7.2727
Biesdonk,2014,1,22.0,1.5162,0.6361,5.0,0.3032,1.7857,0.0,0.0,0.0
Biesdonk,2014,2,25.0,2.7292,1.145,3.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2014,3,22.0,2.4259,1.0178,2.0,0.6065,3.5714,1.0,0.3032,1.8182
Biesdonk,2014,4,25.0,2.1227,0.8906,3.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2014,5,23.0,2.4259,1.0178,1.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2014,6,26.0,5.1551,2.1628,0.0,0.0,0.0,1.0,0.3032,1.8182
Biesdonk,2014,7,20.0,5.1551,2.1628,2.0,0.6065,3.5714,0.0,0.0,0.0
Biesdonk,2014,8,14.0,1.5162,0.6361,3.0,0.0,0.0,1.0,0.3032,1.8182
Biesdonk,2014,9,21.0,4.2454,1.7812,4.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2014,10,19.0,3.9422,1.6539,3.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2014,11,11.0,3.3357,1.3995,1.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2014,12,13.0,1.5162,0.6361,0.0,0.6065,3.5714,1.0,0.3032,1.8182
Biesdonk,2015,1,21.0,9.0973,3.8168,5.0,2.1227,12.5,2.0,0.6065,3.6364
Biesdonk,2015,2,26.0,1.213,0.5089,2.0,0.0,0.0,2.0,0.6065,3.6364
Biesdonk,2015,3,22.0,2.4259,1.0178,4.0,2.4259,14.2857,0.0,0.0,0.0
Biesdonk,2015,4,15.0,1.5162,0.6361,6.0,0.6065,3.5714,1.0,0.3032,1.8182
Biesdonk,2015,5,18.0,1.8195,0.7634,4.0,0.0,0.0,1.0,0.3032,1.8182
Biesdonk,2015,6,20.0,6.6714,2.799,2.0,0.0,0.0,1.0,0.3032,1.8182
Biesdonk,2015,7,22.0,0.6065,0.2545,3.0,0.3032,1.7857,0.0,0.0,0.0
Biesdonk,2015,8,16.0,2.1227,0.8906,2.0,0.0,0.0,1.0,0.3032,1.8182
Biesdonk,2015,9,12.0,0.9097,0.3817,2.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2015,10,29.0,0.6065,0.2545,2.0,0.3032,1.7857,1.0,0.3032,1.8182
Biesdonk,2015,11,25.0,0.6065,0.2545,5.0,0.3032,1.7857,1.0,0.3032,1.8182
Biesdonk,2015,12,24.0,3.0324,1.2723,6.0,0.3032,1.7857,0.0,0.0,0.0
Biesdonk,2016,1,19.0,2.4259,1.0178,4.0,0.6065,3.5714,0.0,0.0,0.0
Biesdonk,2016,2,13.0,13.0395,5.4707,3.0,0.3032,1.7857,1.0,0.3032,1.8182
Biesdonk,2016,3,12.0,5.4584,2.2901,5.0,0.0,0.0,1.0,0.3032,1.8182
Biesdonk,2016,4,10.0,4.5487,1.9084,2.0,0.0,0.0,1.0,0.3032,1.8182
Biesdonk,2016,5,24.0,7.5811,3.1807,5.0,0.3032,1.7857,1.0,0.3032,1.8182
Biesdonk,2016,6,17.0,3.3357,1.3995,2.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2016,7,20.0,6.6714,2.799,6.0,0.3032,1.7857,0.0,0.0,0.0
Biesdonk,2016,8,13.0,0.9097,0.3817,1.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2016,9,17.0,4.5487,1.9084,6.0,0.3032,1.7857,1.0,0.3032,1.8182
Biesdonk,2016,10,17.0,10.9168,4.5802,1.0,0.6065,3.5714,4.0,1.213,7.2727
Biesdonk,2016,11,23.0,3.0324,1.2723,1.0,0.0,0.0,1.0,0.3032,1.8182
Biesdonk,2016,12,11.0,7.2778,3.0534,3.0,1.213,7.1429,0.0,0.0,0.0
Biesdonk,2017,1,13.0,0.0,0.0,1.0,0.3032,1.7857,0.0,0.0,0.0
Biesdonk,2017,2,17.0,0.9097,0.3817,3.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2017,3,18.0,2.1227,0.8906,1.0,0.0,0.0,1.0,0.3032,1.8182
Biesdonk,2017,4,15.0,0.9097,0.3817,3.0,0.3032,1.7857,0.0,0.0,0.0
Biesdonk,2017,5,17.0,7.2778,3.0534,2.0,0.3032,1.7857,3.0,0.9097,5.4545
Biesdonk,2017,6,14.0,4.5487,1.9084,1.0,0.0,0.0,2.0,0.6065,3.6364
Biesdonk,2017,7,10.0,4.8519,2.1798,0.0,0.3032,1.8868,2.0,0.6065,3.7736
Biesdonk,2017,8,9.0,6.3681,2.861,3.0,0.6065,3.7736,1.0,0.3032,1.8868
Biesdonk,2017,9,11.0,6.0649,2.7248,3.0,1.5162,9.434,4.0,1.213,7.5472
Biesdonk,2017,10,13.0,1.213,0.545,1.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2017,11,21.0,7.5811,3.406,1.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2017,12,11.0,8.4908,3.8147,2.0,0.3032,1.8868,2.0,0.6065,3.7736
Biesdonk,2018,1,16.0,0.3032,0.1362,2.0,0.0,0.0,1.0,0.3032,1.8868
Biesdonk,2018,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2018,3,8.0,0.6065,0.2725,1.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2018,4,13.0,0.3032,0.1362,2.0,0.3032,1.8868,1.0,0.3032,1.8868
Biesdonk,2018,5,14.0,32.4471,14.5777,5.0,2.1227,13.2075,5.0,1.5162,9.434
Biesdonk,2018,6,7.0,3.6389,1.6349,0.0,1.5162,9.434,0.0,0.0,0.0
Biesdonk,2018,7,6.0,0.9097,0.4087,2.0,0.0,0.0,1.0,0.3032,1.8868
Biesdonk,2018,8,8.0,1.5162,0.6812,3.0,0.6065,3.7736,0.0,0.0,0.0
Biesdonk,2018,9,20.0,1.8195,0.8174,2.0,0.0,0.0,1.0,0.3032,1.8868
Biesdonk,2018,10,16.0,3.0324,1.3624,2.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2018,11,13.0,1.8195,0.8174,0.0,0.6065,3.7736,3.0,0.9097,5.6604
Biesdonk,2018,12,10.0,1.8195,0.8174,0.0,0.6065,3.7736,0.0,0.0,0.0
Biesdonk,2019,1,11.0,2.7292,1.2262,1.0,0.3032,1.8868,2.0,0.6065,3.7736
Biesdonk,2019,2,9.0,1.8195,0.8174,2.0,0.3032,1.8868,0.0,0.0,0.0
Biesdonk,2019,3,9.0,0.6065,0.2725,2.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2019,4,18.0,4.8519,2.1798,3.0,0.3032,1.8868,0.0,0.0,0.0
Biesdonk,2019,5,10.0,5.7616,2.5886,2.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2019,6,15.0,1.5162,0.6812,4.0,0.0,0.0,2.0,0.6065,3.7736
Biesdonk,2019,7,12.0,2.1227,0.9537,2.0,0.0,0.0,1.0,0.3032,1.8868
Biesdonk,2019,8,18.0,7.8843,3.5422,2.0,0.3032,1.8868,1.0,0.3032,1.8868
Biesdonk,2019,9,22.0,0.3032,0.1362,4.0,0.0,0.0,1.0,0.3032,1.8868
Biesdonk,2019,10,19.0,3.9422,1.7711,3.0,0.0,0.0,2.0,0.6065,3.7736
Biesdonk,2019,11,25.0,4.5487,2.0436,3.0,0.3032,1.8868,0.0,0.0,0.0
Biesdonk,2019,12,16.0,0.6065,0.2725,2.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2020,1,15.0,4.8519,2.1798,4.0,0.0,0.0,4.0,1.213,7.5472
Biesdonk,2020,2,15.0,1.5162,0.6812,4.0,0.3032,1.8868,1.0,0.3032,1.8868
Biesdonk,2020,3,9.0,1.213,0.545,3.0,0.0,0.0,1.0,0.3032,1.8868
Biesdonk,2020,4,14.0,0.6065,0.2725,1.0,0.0,0.0,2.0,0.6065,3.7736
Biesdonk,2020,5,16.0,2.7292,1.2262,4.0,0.3032,1.8868,1.0,0.3032,1.8868
Biesdonk,2020,6,22.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2020,7,18.0,2.1227,0.9537,1.0,0.6065,3.7736,1.0,0.3032,1.8868
Biesdonk,2020,8,18.0,0.9097,0.4087,3.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2020,9,25.0,13.646,6.1308,7.0,1.213,7.5472,1.0,0.3032,1.8868
Biesdonk,2020,10,11.0,6.0649,2.7248,4.0,0.0,0.0,2.0,0.6065,3.7736
Biesdonk,2020,11,21.0,2.7292,1.2262,7.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2020,12,16.0,5.1551,2.3161,0.0,0.6065,3.7736,0.0,0.0,0.0
Biesdonk,2021,1,10.0,4.2454,1.9074,6.0,0.3032,1.8868,0.0,0.0,0.0
Biesdonk,2021,2,15.0,13.646,6.1308,4.0,0.0,0.0,1.0,0.3032,1.8868
Biesdonk,2021,3,13.0,0.6065,0.2725,3.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2021,4,27.0,5.7616,2.5886,5.0,0.3032,1.8868,1.0,0.3032,1.8868
Biesdonk,2021,5,10.0,12.7362,5.7221,1.0,1.213,7.5472,0.0,0.0,0.0
Biesdonk,2021,6,13.0,1.8195,0.8174,2.0,0.6065,3.7736,1.0,0.3032,1.8868
Biesdonk,2021,7,33.0,6.3681,2.861,1.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2021,8,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2021,9,18.0,0.6065,0.2725,0.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2021,10,16.0,2.7292,1.2262,5.0,0.0,0.0,2.0,0.6065,3.7736
Biesdonk,2021,11,23.0,0.3032,0.1362,1.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2021,12,21.0,3.9422,1.7711,1.0,0.6065,3.7736,0.0,0.0,0.0
Biesdonk,2022,1,13.0,8.7941,3.951,2.0,0.0,0.0,5.0,1.5162,9.434
Biesdonk,2022,2,13.0,7.2778,2.7555,2.0,0.3032,1.5873,5.0,1.5162,6.8493
Biesdonk,2022,3,14.0,7.8843,2.9851,3.0,0.0,0.0,1.0,0.3032,1.3699
Biesdonk,2022,4,17.0,5.4584,2.0666,3.0,0.6065,3.1746,2.0,0.6065,2.7397
Biesdonk,2022,5,10.0,3.3357,1.2629,2.0,0.0,0.0,3.0,0.9097,4.1096
Biesdonk,2022,6,27.0,10.007,3.7887,0.0,0.0,0.0,3.0,0.9097,4.1096
Biesdonk,2022,7,24.0,10.3103,3.9036,2.0,2.1227,11.1111,3.0,0.9097,4.1096
Biesdonk,2022,8,40.0,1.5162,0.5741,3.0,0.0,0.0,2.0,0.6065,2.7397
Biesdonk,2022,9,20.0,0.3032,0.1148,2.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2022,10,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2022,11,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2022,12,18.0,28.2017,10.6774,3.0,1.213,6.3492,0.0,0.0,0.0
Blauwe Kei,2012,1,11.0,4.2454,1.6073,0.0,0.9097,4.7619,1.0,0.3032,1.3699
Blauwe Kei,2012,2,6.0,1.213,0.4592,0.0,0.3032,1.5873,0.0,0.0,0.0
Blauwe Kei,2012,3,8.0,2.1227,0.8037,0.0,0.3032,1.5873,0.0,0.0,0.0
Blauwe Kei,2012,4,8.0,4.5487,1.7222,0.0,0.3032,1.5873,1.0,0.3032,1.3699
Blauwe Kei,2012,5,12.0,5.1551,1.9518,3.0,0.6065,3.1746,1.0,0.3032,1.3699
Blauwe Kei,2012,6,3.0,1.8195,0.6889,1.0,0.3032,1.5873,1.0,0.3032,1.3699
Blauwe Kei,2012,7,4.0,1.8195,0.6889,0.0,0.9097,4.7619,0.0,0.0,0.0
Blauwe Kei,2012,8,11.0,9.0973,3.4443,0.0,0.9097,4.7619,3.0,0.9097,4.1096
Blauwe Kei,2012,9,9.0,4.5487,1.7222,0.0,0.0,0.0,2.0,0.6065,2.7397
Blauwe Kei,2012,10,13.0,0.3032,0.1148,2.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2012,11,9.0,5.1551,1.9518,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2012,12,13.0,6.0649,2.2962,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2013,1,12.0,5.4584,2.0666,0.0,0.3032,1.5873,2.0,0.6065,2.7397
Blauwe Kei,2013,2,10.0,3.3357,1.2629,1.0,1.5162,7.9365,2.0,0.6065,2.7397
Blauwe Kei,2013,3,8.0,13.9492,5.2813,1.0,1.213,6.3492,4.0,1.213,5.4795
Blauwe Kei,2013,4,13.0,0.6065,0.2296,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2013,5,11.0,4.8519,1.837,0.0,0.6065,3.1746,2.0,0.6065,2.7397
Blauwe Kei,2013,6,6.0,4.2454,1.6073,0.0,0.0,0.0,1.0,0.3032,1.3699
Blauwe Kei,2013,7,5.0,0.6065,0.2296,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2013,8,11.0,5.4584,2.0666,0.0,0.3032,1.5873,1.0,0.3032,1.3699
Blauwe Kei,2013,9,9.0,0.3032,0.1148,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2013,10,6.0,1.5162,0.5741,2.0,0.0,0.0,1.0,0.3032,1.3699
Blauwe Kei,2013,11,11.0,0.3032,0.1148,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2013,12,8.0,4.2454,1.6073,1.0,0.0,0.0,4.0,1.213,5.4795
Blauwe Kei,2014,1,5.0,1.213,0.4592,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2014,2,11.0,3.3357,1.2629,1.0,0.0,0.0,1.0,0.3032,1.3699
Blauwe Kei,2014,3,10.0,2.1227,0.8037,1.0,0.3032,1.5873,1.0,0.3032,1.3699
Blauwe Kei,2014,4,16.0,12.433,4.7072,0.0,0.6065,3.1746,4.0,1.213,5.4795
Blauwe Kei,2014,5,13.0,7.5811,2.8703,2.0,0.3032,1.5873,1.0,0.3032,1.3699
Blauwe Kei,2014,6,11.0,5.1551,1.9518,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2014,7,8.0,3.3357,1.2629,0.0,0.9097,4.7619,0.0,0.0,0.0
Blauwe Kei,2014,8,6.0,4.5487,1.7222,0.0,0.0,0.0,1.0,0.3032,1.3699
Blauwe Kei,2014,9,10.0,13.9492,5.2813,1.0,0.3032,1.5873,2.0,0.6065,2.7397
Blauwe Kei,2014,10,8.0,1.213,0.4592,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2014,11,16.0,3.3357,1.2629,0.0,0.0,0.0,1.0,0.3032,1.3699
Blauwe Kei,2014,12,2.0,16.6784,6.3146,0.0,2.1227,11.1111,7.0,2.1227,9.589
Blauwe Kei,2015,1,13.0,2.7292,1.0333,0.0,0.3032,1.5873,0.0,0.0,0.0
Blauwe Kei,2015,2,11.0,3.3357,1.2629,2.0,0.3032,1.5873,1.0,0.3032,1.3699
Blauwe Kei,2015,3,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2015,4,7.0,0.3032,0.1148,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2015,5,11.0,2.1227,0.8037,4.0,0.0,0.0,1.0,0.3032,1.3699
Blauwe Kei,2015,6,10.0,2.4259,0.9185,0.0,0.3032,1.5873,1.0,0.3032,1.3699
Blauwe Kei,2015,7,5.0,4.5487,1.7222,0.0,0.6065,3.1746,3.0,0.9097,4.1096
Blauwe Kei,2015,8,9.0,8.4908,3.2147,1.0,0.3032,1.5873,4.0,1.213,5.4795
Blauwe Kei,2015,9,10.0,7.5811,2.994,1.0,0.3032,1.2658,3.0,0.9097,4.7619
Blauwe Kei,2015,10,7.0,5.4584,2.1557,2.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2015,11,9.0,7.5811,2.994,1.0,0.0,0.0,2.0,0.6065,3.1746
Blauwe Kei,2015,12,12.0,2.7292,1.0778,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2016,1,11.0,10.6135,4.1916,0.0,0.6065,2.5316,3.0,0.9097,4.7619
Blauwe Kei,2016,2,4.0,12.1297,4.7904,2.0,0.9097,3.7975,2.0,0.6065,3.1746
Blauwe Kei,2016,3,5.0,1.8195,0.7186,2.0,0.0,0.0,1.0,0.3032,1.5873
Blauwe Kei,2016,4,12.0,0.3032,0.1198,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2016,5,3.0,0.6065,0.2395,0.0,0.3032,1.2658,0.0,0.0,0.0
Blauwe Kei,2016,6,8.0,0.6065,0.2395,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2016,7,9.0,39.7249,15.6886,0.0,6.3681,26.5823,6.0,1.8195,9.5238
Blauwe Kei,2016,8,9.0,4.2454,1.6766,2.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2016,9,14.0,0.9097,0.3593,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2016,10,13.0,2.1227,0.8383,2.0,0.3032,1.2658,2.0,0.6065,3.1746
Blauwe Kei,2016,11,5.0,1.5162,0.5988,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2016,12,13.0,1.8195,0.7186,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2017,1,8.0,1.8195,0.7186,1.0,0.0,0.0,1.0,0.3032,1.5873
Blauwe Kei,2017,2,4.0,4.8519,1.9162,1.0,0.3032,1.2658,3.0,0.9097,4.7619
Blauwe Kei,2017,3,1.0,6.9746,2.7545,1.0,0.3032,1.2658,1.0,0.3032,1.5873
Blauwe Kei,2017,4,8.0,2.4259,0.9581,2.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2017,5,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2017,6,3.0,1.8195,0.7186,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2017,7,1.0,6.0649,2.3952,0.0,0.3032,1.2658,0.0,0.0,0.0
Blauwe Kei,2017,8,3.0,4.8519,1.9162,0.0,0.3032,1.2658,2.0,0.6065,3.1746
Blauwe Kei,2017,9,4.0,3.0324,1.1976,2.0,0.6065,2.5316,0.0,0.0,0.0
Blauwe Kei,2017,10,8.0,7.5811,2.994,0.0,0.9097,3.7975,1.0,0.3032,1.5873
Blauwe Kei,2017,11,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2017,12,6.0,5.4584,2.1557,0.0,0.3032,1.2658,4.0,1.213,6.3492
Blauwe Kei,2018,1,7.0,4.5487,1.7964,0.0,0.6065,2.5316,2.0,0.6065,3.1746
Blauwe Kei,2018,2,4.0,0.3032,0.1198,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2018,3,9.0,5.1551,2.0359,2.0,0.3032,1.2658,2.0,0.6065,3.1746
Blauwe Kei,2018,4,5.0,1.213,0.479,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2018,5,5.0,2.7292,1.0778,0.0,0.0,0.0,1.0,0.3032,1.5873
Blauwe Kei,2018,6,2.0,1.8195,0.7186,0.0,0.0,0.0,2.0,0.6065,3.1746
Blauwe Kei,2018,7,3.0,2.7292,1.0778,0.0,0.0,0.0,4.0,1.213,6.3492
Blauwe Kei,2018,8,1.0,0.9097,0.3593,2.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2018,9,0.0,0.9097,0.3593,2.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2018,10,3.0,1.5162,0.5988,0.0,0.3032,1.2658,1.0,0.3032,1.5873
Blauwe Kei,2018,11,4.0,13.0395,5.1497,1.0,1.5162,6.3291,4.0,1.213,6.3492
Blauwe Kei,2018,12,9.0,6.9746,2.7545,0.0,0.3032,1.2658,4.0,1.213,6.3492
Blauwe Kei,2019,1,4.0,3.9422,1.5569,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2019,2,3.0,3.6389,1.4371,0.0,1.213,5.0633,2.0,0.6065,3.1746
Blauwe Kei,2019,3,5.0,5.4584,2.1557,2.0,0.9097,3.7975,0.0,0.0,0.0
Blauwe Kei,2019,4,1.0,10.9168,4.3114,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2019,5,8.0,1.213,0.479,1.0,0.0,0.0,1.0,0.3032,1.5873
Blauwe Kei,2019,6,6.0,5.7616,2.2754,0.0,0.6065,2.5316,1.0,0.3032,1.5873
Blauwe Kei,2019,7,3.0,7.8843,3.1138,0.0,2.4259,10.1266,2.0,0.6065,3.1746
Blauwe Kei,2019,8,5.0,3.0324,1.1976,1.0,0.0,0.0,1.0,0.3032,1.5873
Blauwe Kei,2019,9,1.0,5.4584,2.1557,1.0,0.9097,3.7975,1.0,0.3032,1.5873
Blauwe Kei,2019,10,5.0,0.3032,0.1198,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2019,11,7.0,2.7292,1.0778,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2019,12,9.0,2.1227,0.8383,2.0,0.0,0.0,2.0,0.6065,3.1746
Blauwe Kei,2020,1,5.0,1.213,0.479,0.0,1.213,5.0633,0.0,0.0,0.0
Blauwe Kei,2020,2,5.0,4.8519,1.9162,0.0,0.9097,3.7975,0.0,0.0,0.0
Blauwe Kei,2020,3,4.0,8.1876,3.2335,0.0,0.9097,3.7975,2.0,0.6065,3.1746
Blauwe Kei,2020,4,8.0,17.5881,6.19,2.0,0.3032,1.3889,3.0,0.9097,4.5455
Blauwe Kei,2020,5,7.0,7.8843,2.7748,0.0,0.3032,1.3889,0.0,0.0,0.0
Blauwe Kei,2020,6,9.0,5.4584,1.921,0.0,0.3032,1.3889,1.0,0.3032,1.5152
Blauwe Kei,2020,7,4.0,3.9422,1.3874,0.0,0.6065,2.7778,0.0,0.0,0.0
Blauwe Kei,2020,8,5.0,10.007,3.5219,0.0,0.6065,2.7778,3.0,0.9097,4.5455
Blauwe Kei,2020,9,6.0,13.9492,4.9093,1.0,2.1227,9.7222,4.0,1.213,6.0606
Blauwe Kei,2020,10,3.0,1.5162,0.5336,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2020,11,3.0,0.3032,0.1067,0.0,0.3032,1.3889,0.0,0.0,0.0
Blauwe Kei,2020,12,1.0,1.213,0.4269,0.0,0.0,0.0,1.0,0.3032,1.5152
Blauwe Kei,2021,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2021,2,5.0,41.5444,14.6211,0.0,0.9097,4.1667,0.0,0.0,0.0
Blauwe Kei,2021,3,3.0,3.3357,1.174,0.0,0.0,0.0,1.0,0.3032,1.5152
Blauwe Kei,2021,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2021,5,3.0,0.3032,0.1067,0.0,1.213,5.5556,0.0,0.0,0.0
Blauwe Kei,2021,6,4.0,0.9097,0.3202,1.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2021,7,4.0,2.7292,0.9605,1.0,0.3032,1.3889,0.0,0.0,0.0
Blauwe Kei,2021,8,4.0,1.213,0.4269,0.0,0.6065,2.7778,1.0,0.3032,1.5152
Blauwe Kei,2021,9,9.0,2.7292,0.9605,0.0,0.3032,1.3889,1.0,0.3032,1.5152
Blauwe Kei,2021,10,6.0,3.6389,1.2807,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2021,11,5.0,1.8195,0.6403,1.0,0.9097,4.1667,0.0,0.0,0.0
Blauwe Kei,2021,12,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2022,1,8.0,6.6714,2.3479,0.0,0.0,0.0,0.0,0.0,0.0
Blauwe Kei,2022,2,4.0,5.4584,1.921,1.0,0.9097,4.1667,2.0,0.6065,3.0303
Blauwe Kei,2022,3,5.0,3.0324,1.0672,2.0,0.3032,1.3889,0.0,0.0,0.0
Blauwe Kei,2022,4,5.0,4.8519,1.7076,1.0,0.0,0.0,1.0,0.3032,1.5152
Blauwe Kei,2022,5,7.0,6.9746,2.4546,2.0,1.213,5.5556,1.0,0.3032,1.5152
Blauwe Kei,2022,6,3.0,0.9097,0.3202,2.0,0.0,0.0,1.0,0.3032,1.5152
Blauwe Kei,2022,7,1.0,4.8519,1.7076,1.0,0.3032,1.3889,0.0,0.0,0.0
Blauwe Kei,2022,8,1.0,3.3357,1.174,1.0,0.0,0.0,1.0,0.3032,1.5152
